Name,Coefficient
Intercept,-1027366818608197.2
erster_monat_kohorte_fg,47.52
monat_monat_1,522816933191026.4
monat_monat_10,293833059953777.4
monat_monat_11,293833059953779.9
monat_monat_12,522816933191028.6
monat_monat_2,522816933191026.44
monat_monat_3,723850788644029.9
monat_monat_4,723850788644026.1
monat_monat_5,723850788644024.6
monat_monat_6,-723021845568328.9
monat_monat_7,-723021845568327.8
monat_monat_8,-723021845568330.2
monat_monat_9,293833059953777.25
monat_jahreszeit_Frühling,303516029964223.0
monat_jahreszeit_Herbst,733533758654472.9
monat_jahreszeit_Sommer,1750388664176576.2
monat_jahreszeit_Winter,504549885417224.7
