Name,Coefficient
Intercept,33164966466038.67
erster_monat_kohorte_fg,47.302
kohorte_monat_1,-33164966465989.88
kohorte_monat_10,-33164966465981.188
kohorte_monat_11,-33164966465987.86
kohorte_monat_12,-33164966465990.758
kohorte_monat_2,-33164966465991.12
kohorte_monat_3,-33164966465990.586
kohorte_monat_4,-33164966465989.984
kohorte_monat_5,-33164966465988.906
kohorte_monat_6,-33164966465990.945
kohorte_monat_7,-33164966465991.133
kohorte_monat_8,-33164966465973.742
kohorte_monat_9,-33164966465976.82
