Name,Coefficient
Intercept,-596517637000207.6
erster_monat_kohorte_fg,46.928
kohorte_monat_1,-163985189978064.94
kohorte_monat_10,-163985189978056.47
kohorte_monat_11,-163985189978062.72
kohorte_monat_12,-163985189978065.56
kohorte_monat_2,-163985189978065.44
kohorte_monat_3,-163985189978064.72
kohorte_monat_4,-163985189978063.9
kohorte_monat_5,-163985189978063.03
kohorte_monat_6,-163985189978065.47
kohorte_monat_7,-163985189978065.3
kohorte_monat_8,-163985189978048.53
kohorte_monat_9,-163985189978051.9
monat_jahreszeit_Frühling,760502826978321.4
monat_jahreszeit_Herbst,760502826978321.6
monat_jahreszeit_Sommer,760502826978318.9
monat_jahreszeit_Winter,760502826978322.5
