Name,Coefficient
Intercept,-945373684476865.0
monat_monat_1,-869371641927894.8
monat_monat_10,-327949675378554.1
monat_monat_11,-327949675378554.25
monat_monat_12,-869371641927893.8
monat_monat_2,-869371641927896.6
monat_monat_3,-782383213506868.5
monat_monat_4,-782383213506872.2
monat_monat_5,-782383213506872.5
monat_monat_6,674985067302003.2
monat_monat_7,674985067302003.6
monat_monat_8,674985067302002.1
monat_monat_9,-327949675378557.06
monat_jahreszeit_Frühling,384210052606907.0
monat_jahreszeit_Herbst,-70223485521409.67
monat_jahreszeit_Sommer,-1073158228201971.9
monat_jahreszeit_Winter,471198481027929.94
kohorte_jahreszeit_Frühling,1343546845376883.0
kohorte_jahreszeit_Herbst,1343546845376890.2
kohorte_jahreszeit_Sommer,1343546845376890.2
kohorte_jahreszeit_Winter,1343546845376880.8
