Name,Coefficient
Intercept,651645036267646.4
erster_monat_kohorte_fg,47.331
monat_monat_10,-414868302898590.44
monat_monat_11,-414868302898589.2
monat_monat_12,3.948
monat_monat_2,0.861
monat_monat_3,112420639744932.3
monat_monat_4,112420639744930.53
monat_monat_5,112420639744929.3
monat_monat_6,-123336232130894.95
monat_monat_7,-123336232130894.5
monat_monat_8,-123336232130897.6
monat_monat_9,-414868302898593.06
kohorte_monat_10,-381943179176300.06
kohorte_monat_11,-381943179176307.4
kohorte_monat_12,-1.301
kohorte_monat_2,-0.496
kohorte_monat_3,-764065676012528.5
kohorte_monat_4,-764065676012528.1
kohorte_monat_5,-764065676012527.4
kohorte_monat_6,-157909219825329.62
kohorte_monat_7,-157909219825330.1
kohorte_monat_8,-157909219825312.8
kohorte_monat_9,-381943179176296.7
monat_jahreszeit_Herbst,527288942643522.2
monat_jahreszeit_Sommer,235756871875824.2
monat_jahreszeit_Winter,112420639744930.66
kohorte_jahreszeit_Herbst,-382122496836219.0
kohorte_jahreszeit_Sommer,-606156456187199.4
kohorte_jahreszeit_Winter,-764065676012528.2
