Name,Coefficient
Intercept,48.962
erster_monat_kohorte_fg,47.177
cos_kohorte_monat,-5.905
kohorte_jahreszeit_Herbst,7.792
kohorte_jahreszeit_Sommer,1.636
kohorte_jahreszeit_Winter,4.565
