Name,Coefficient
Intercept,-395451175083750.8
monat_monat_10,68988919373513.19
monat_monat_11,68988919373512.945
monat_monat_12,4.561
monat_monat_2,1.316
monat_monat_3,-10139470263757.398
monat_monat_4,-10139470263759.871
monat_monat_5,-10139470263760.658
monat_monat_6,377076256135878.25
monat_monat_7,377076256135878.1
monat_monat_8,377076256135876.94
monat_monat_9,68988919373510.35
kohorte_monat_10,589099358287373.5
kohorte_monat_11,589099358287365.8
kohorte_monat_12,-1.484
kohorte_monat_2,-0.988
kohorte_monat_3,405590645347561.9
kohorte_monat_4,405590645347562.9
kohorte_monat_5,405590645347564.1
kohorte_monat_6,65786845508120.88
kohorte_monat_7,65786845508122.41
kohorte_monat_8,65786845508138.195
kohorte_monat_9,589099358287377.5
monat_jahreszeit_Herbst,-79128389637271.02
monat_jahreszeit_Sommer,-387215726399639.9
monat_jahreszeit_Winter,-10139470263760.914
kohorte_jahreszeit_Herbst,-183508712939802.25
kohorte_jahreszeit_Sommer,339803799839440.94
kohorte_jahreszeit_Winter,405590645347561.56
