Name,Coefficient
Intercept,-1108989636.465
erster_monat_kohorte_fg,50.757
monate_seit_einfuehrung_programm_kohorte,-0.542
rabatt_indexiert,0.008
monat_monat_1,1505896698.667
monat_monat_10,8042729938.387
monat_monat_11,8042729939.156
monat_monat_12,1505896701.317
monat_monat_2,1505896700.166
monat_monat_3,-2843486884.57
monat_monat_4,-2843486885.482
monat_monat_5,-2843486886.041
monat_monat_6,-674550560.103
monat_monat_7,-674550560.474
monat_monat_8,-674550562.588
monat_monat_9,8042729936.105
kohorte_monat_1,1490163641.051
kohorte_monat_10,1490163644.207
kohorte_monat_11,1490163642.052
kohorte_monat_12,1490163639.552
kohorte_monat_2,1490163640.629
kohorte_monat_3,1490163640.95
kohorte_monat_4,1490163642.61
kohorte_monat_5,1490163644.044
kohorte_monat_6,1490163641.796
kohorte_monat_7,1490163641.941
kohorte_monat_8,1490163655.285
kohorte_monat_9,1490163652.555
monat_jahreszeit_Frühling,2462312935.211
monat_jahreszeit_Herbst,-8423903889.076
monat_jahreszeit_Sommer,293376609.201
monat_jahreszeit_Winter,-1887070649.729
