Name,Coefficient
Intercept,63.726
monate_seit_einfuehrung_programm_kohorte,-0.369
rabatt_indexiert,0.007
sin_kohorte_monat,-6.694
cos_kohorte_monat,-7.106
cos_monat_monat,1.565
monat_jahreszeit_Herbst,0.29
monat_jahreszeit_Sommer,-1.197
monat_jahreszeit_Winter,-1.38
kohorte_jahreszeit_Herbst,-8.566
kohorte_jahreszeit_Sommer,-7.199
kohorte_jahreszeit_Winter,-3.198
