Name,Coefficient
Intercept,640278215085292.8
monat_monat_10,1.83
monat_monat_11,1.687
monat_monat_12,2.703
monat_monat_2,1.57
monat_monat_3,3.666
monat_monat_4,-0.223
monat_monat_5,-0.631
monat_monat_6,-0.846
monat_monat_7,-0.94
monat_monat_8,-2.492
monat_monat_9,1.287
kohorte_monat_10,1878818198929009.2
kohorte_monat_11,1878818198929000.8
kohorte_monat_12,0.126
kohorte_monat_2,-0.425
kohorte_monat_3,-640278215085242.9
kohorte_monat_4,-640278215085241.1
kohorte_monat_5,-640278215085240.5
kohorte_monat_6,-331323038729890.1
kohorte_monat_7,-331323038729888.4
kohorte_monat_8,-331323038729872.2
kohorte_monat_9,1878818198929011.2
kohorte_jahreszeit_Herbst,-2519096414014240.5
kohorte_jahreszeit_Sommer,-308955176355353.25
kohorte_jahreszeit_Winter,-640278215085243.4
