Name,Coefficient
Intercept,-1872192805698173.2
erster_monat_kohorte_fg,47.436
monat_monat_1,13073390369174.99
monat_monat_10,-51383696501541.375
monat_monat_11,-51383696501538.7
monat_monat_12,13073390369178.027
monat_monat_2,13073390369177.889
monat_monat_3,169570231944535.47
monat_monat_4,169570231944534.12
monat_monat_5,169570231944532.84
monat_monat_6,60947986972691.79
monat_monat_7,60947986972691.53
monat_monat_8,60947986972688.71
monat_monat_9,-51383696501542.586
kohorte_monat_1,319811062385121.7
kohorte_monat_10,116187344085019.22
kohorte_monat_11,116187344085013.62
kohorte_monat_12,319811062385120.7
kohorte_monat_2,319811062385121.0
kohorte_monat_3,-170209618193636.47
kohorte_monat_4,-170209618193635.78
kohorte_monat_5,-170209618193636.38
kohorte_monat_6,17297528580329.04
kohorte_monat_7,17297528580328.74
kohorte_monat_8,17297528580346.16
kohorte_monat_9,116187344085024.42
monat_jahreszeit_Frühling,615450659657877.5
monat_jahreszeit_Herbst,836404588103952.2
monat_jahreszeit_Sommer,724072904629719.0
monat_jahreszeit_Winter,771947501233236.6
kohorte_jahreszeit_Frühling,1257381532289446.8
kohorte_jahreszeit_Herbst,970984570010800.1
kohorte_jahreszeit_Sommer,1069874385515481.2
kohorte_jahreszeit_Winter,767360851710689.0
