Name,Coefficient
Intercept,48.428
erster_monat_kohorte_fg,47.407
rabatt_indexiert,0.011
sin_monat_monat,-0.061
kohorte_jahreszeit_Herbst,5.637
kohorte_jahreszeit_Sommer,7.201
kohorte_jahreszeit_Winter,-0.847
