Name,Coefficient
Intercept,94428614079002.62
kohorte_monat_1,-63956897978571.195
kohorte_monat_10,-54894750142183.51
kohorte_monat_11,-54894750142190.95
kohorte_monat_12,-63956897978571.625
kohorte_monat_2,-63956897978571.86
kohorte_monat_3,224155828715170.53
kohorte_monat_4,224155828715171.84
kohorte_monat_5,224155828715173.28
kohorte_monat_6,342747597506739.2
kohorte_monat_7,342747597506740.4
kohorte_monat_8,342747597506756.3
kohorte_monat_9,-54894750142179.02
kohorte_jahreszeit_Frühling,-318584442794122.1
kohorte_jahreszeit_Herbst,-39533863936759.375
kohorte_jahreszeit_Sommer,-437176211585690.9
kohorte_jahreszeit_Winter,-30471716100381.047
