Name,Coefficient
Intercept,53.317
erster_monat_kohorte_fg,46.709
cos_kohorte_monat,-4.753
sin_monat_monat,-0.17
monat_jahreszeit_Herbst,0.318
monat_jahreszeit_Sommer,-2.939
monat_jahreszeit_Winter,1.282
