Name,Coefficient
Intercept,68530367505265.586
monat_monat_1,-400737878900782.9
monat_monat_10,-400737878900781.25
monat_monat_11,-400737878900781.94
monat_monat_12,-400737878900779.9
monat_monat_2,-400737878900782.5
monat_monat_3,-400737878900779.56
monat_monat_4,-400737878900782.0
monat_monat_5,-400737878900783.06
monat_monat_6,-400737878900784.94
monat_monat_7,-400737878900785.4
monat_monat_8,-400737878900786.25
monat_monat_9,-400737878900783.44
kohorte_monat_1,-362534026677306.44
kohorte_monat_10,-1343399085316.858
kohorte_monat_11,-1343399085324.499
kohorte_monat_12,-362534026677307.1
kohorte_monat_2,-362534026677307.0
kohorte_monat_3,14515205692528.156
kohorte_monat_4,14515205692529.656
kohorte_monat_5,14515205692530.582
kohorte_monat_6,131011306370210.95
kohorte_monat_7,131011306370212.62
kohorte_monat_8,131011306370228.08
kohorte_monat_9,-1343399085313.307
kohorte_jahreszeit_Frühling,317692305703040.3
kohorte_jahreszeit_Herbst,333550910480894.8
kohorte_jahreszeit_Sommer,201196205025357.3
kohorte_jahreszeit_Winter,694741538072874.4
