Name,Coefficient
Intercept,-151780556463719.28
erster_monat_kohorte_fg,48.67
monat_monat_1,-73395906408192.08
monat_monat_10,1074754944472284.1
monat_monat_11,1074754944472284.4
monat_monat_12,-73395906408188.52
monat_monat_2,-73395906408191.38
monat_monat_3,-275820102691504.6
monat_monat_4,-275820102691506.62
monat_monat_5,-275820102691506.53
monat_monat_6,-114498912252173.42
monat_monat_7,-114498912252173.58
monat_monat_8,-114498912252175.92
monat_monat_9,1074754944472281.2
monat_jahreszeit_Frühling,720241809633685.8
monat_jahreszeit_Herbst,-630333237530102.5
monat_jahreszeit_Sommer,558920619194350.9
monat_jahreszeit_Winter,517817613350372.3
kohorte_jahreszeit_Frühling,-292641150478411.06
kohorte_jahreszeit_Herbst,-292641150478403.5
kohorte_jahreszeit_Sommer,-292641150478403.9
kohorte_jahreszeit_Winter,-292641150478412.4
