Name,Coefficient
Intercept,185208692877730.9
erster_monat_kohorte_fg,47.284
monat_monat_1,-289677904585372.9
monat_monat_10,-289677904585372.06
monat_monat_11,-289677904585371.7
monat_monat_12,-289677904585369.25
monat_monat_2,-289677904585372.3
monat_monat_3,-289677904585371.25
monat_monat_4,-289677904585372.7
monat_monat_5,-289677904585373.0
monat_monat_6,-289677904585374.06
monat_monat_7,-289677904585374.0
monat_monat_8,-289677904585376.56
monat_monat_9,-289677904585374.2
kohorte_monat_1,104469211707690.97
kohorte_monat_10,104469211707699.69
kohorte_monat_11,104469211707692.8
kohorte_monat_12,104469211707689.94
kohorte_monat_2,104469211707689.62
kohorte_monat_3,104469211707690.27
kohorte_monat_4,104469211707690.9
kohorte_monat_5,104469211707691.81
kohorte_monat_6,104469211707690.11
kohorte_monat_7,104469211707690.08
kohorte_monat_8,104469211707707.02
kohorte_monat_9,104469211707703.6
