Name,Coefficient
Intercept,986986826567613.0
monat_monat_1,-498532538675478.6
monat_monat_10,-681013427332894.8
monat_monat_11,-681013427332897.9
monat_monat_12,-498532538675474.0
monat_monat_2,-498532538675479.0
monat_monat_3,-1337348103104885.0
monat_monat_4,-1337348103104887.5
monat_monat_5,-1337348103104891.0
monat_monat_6,-107880526132244.7
monat_monat_7,-107880526132245.12
monat_monat_8,-107880526132246.1
monat_monat_9,-681013427332898.0
monat_jahreszeit_Frühling,350361276537331.3
monat_jahreszeit_Herbst,-305973399234659.2
monat_jahreszeit_Sommer,-879106300435315.5
monat_jahreszeit_Winter,-488454287892079.4
