Name,Coefficient
Intercept,-1024427425909289.8
kohorte_monat_1,26522731004180.273
kohorte_monat_10,-82544558727468.81
kohorte_monat_11,-82544558727477.62
kohorte_monat_12,26522731004180.215
kohorte_monat_2,26522731004180.617
kohorte_monat_3,325011674822137.94
kohorte_monat_4,325011674822139.7
kohorte_monat_5,325011674822140.9
kohorte_monat_6,243911793626815.9
kohorte_monat_7,243911793626817.03
kohorte_monat_8,243911793626832.0
kohorte_monat_9,-82544558727465.27
monat_jahreszeit_Frühling,1067221375829114.9
monat_jahreszeit_Herbst,1067221375829115.4
monat_jahreszeit_Sommer,1067221375829110.8
monat_jahreszeit_Winter,1067221375829115.4
kohorte_jahreszeit_Frühling,-367805624741911.3
kohorte_jahreszeit_Herbst,39750608807705.234
kohorte_jahreszeit_Sommer,-286705743546588.56
kohorte_jahreszeit_Winter,-69316680923954.42
