Name,Coefficient
Intercept,81274448460368.77
erster_monat_kohorte_fg,48.218
kohorte_monat_1,496604319144931.3
kohorte_monat_10,-487600749537170.94
kohorte_monat_11,-487600749537176.3
kohorte_monat_12,496604319144930.2
kohorte_monat_2,496604319144929.5
kohorte_monat_3,-790076217944899.5
kohorte_monat_4,-790076217944900.2
kohorte_monat_5,-790076217944900.0
kohorte_monat_6,260999703492862.78
kohorte_monat_7,260999703492862.5
kohorte_monat_8,260999703492879.38
kohorte_monat_9,-487600749537166.25
monat_jahreszeit_Frühling,63883795384999.67
monat_jahreszeit_Herbst,63883795384999.69
monat_jahreszeit_Sommer,63883795384997.51
monat_jahreszeit_Winter,63883795385001.016
kohorte_jahreszeit_Frühling,644917974099581.5
kohorte_jahreszeit_Herbst,342442505691858.8
kohorte_jahreszeit_Sommer,-406157947338183.25
kohorte_jahreszeit_Winter,-641762562990249.8
