Name,Coefficient
Intercept,972275887871425.4
erster_monat_kohorte_fg,47.404
monat_monat_1,-203486861281708.16
monat_monat_10,-203486861281705.5
monat_monat_11,-203486861281706.66
monat_monat_12,-203486861281704.03
monat_monat_2,-203486861281708.22
monat_monat_3,-203486861281706.6
monat_monat_4,-203486861281708.12
monat_monat_5,-203486861281708.3
monat_monat_6,-203486861281710.34
monat_monat_7,-203486861281710.12
monat_monat_8,-203486861281712.6
monat_monat_9,-203486861281708.4
kohorte_jahreszeit_Frühling,-768789026589668.1
kohorte_jahreszeit_Herbst,-768789026589660.5
kohorte_jahreszeit_Sommer,-768789026589660.9
kohorte_jahreszeit_Winter,-768789026589669.0
