MONATE_SEIT_EINFUEHRUNG_PROGRAMM_KOHORTE,KOHORTE,KOHORTENGROESSE,KOHORTENGROESSE_KUMULIERT,BEVOELKERUNGSANTEIL_KUMULIERT_KOHORTE_UNTER_20,BEVOELKERUNGSANTEIL_KUMULIERT_KOHORTE_20-29,BEVOELKERUNGSANTEIL_KUMULIERT_KOHORTE_30-39,BEVOELKERUNGSANTEIL_KUMULIERT_KOHORTE_40-49,BEVOELKERUNGSANTEIL_KUMULIERT_KOHORTE_50-59,BEVOELKERUNGSANTEIL_KUMULIERT_KOHORTE_60-69,BEVOELKERUNGSANTEIL_KUMULIERT_KOHORTE_70-79,BEVOELKERUNGSANTEIL_KUMULIERT_KOHORTE_80_ODER_AELTER,MONAT,ERSTER_MONAT_KOHORTE_FG,MONATE_SEIT_EXISTENZ_KOHORTE,IDENTIFIZIERTE_KUNDEN,RETENTIONRATE,ANZ_BONS,ABVERKAUF,UMSATZ,RABATT,RABATT_PROZENTUAL_VON_UMSATZ,EINGELOESTE_COUPONS
1,201803,100.000000,100.000000,0,0,0.000589683239,0.0005654377013,0.0003676465182,0.0006174446641,0.000130986921,0.0002296917995,202007,0,29,77.777800,77.777800,318.518500,6958.82962963000,10193.740740740700,-226.18177777800,-2.21883000100,392.592600
1,201803,100.000000,100.000000,0,0,0.000589683239,0.0005654377013,0.0003676465182,0.0006174446641,0.000130986921,0.0002296917995,202008,0,30,66.666700,66.666700,292.592600,6756.80740740700,9529.518518518500,-221.26122222200,-2.32185101300,307.407400
1,201803,100.000000,100.000000,0,0,0.000589683239,0.0005654377013,0.0003676465182,0.0006174446641,0.000130986921,0.0002296917995,202009,0,31,62.963000,62.963000,307.407400,5485.98518518500,7263.148148148100,-172.33188888900,-2.37268861100,262.963000
1,201803,100.000000,100.000000,0,0,0.000589683239,0.0005654377013,0.0003676465182,0.0006174446641,0.000130986921,0.0002296917995,202010,0,32,74.074100,74.074100,351.851900,7040.76296296300,12131.259259259300,-282.06596296300,-2.32511693100,337.037000
1,201803,100.000000,100.000000,0,0,0.000589683239,0.0005654377013,0.0003676465182,0.0006174446641,0.000130986921,0.0002296917995,202011,0,33,77.777800,77.777800,355.555600,7023.03703703700,10953.037037037000,-362.66407407400,-3.31108233100,318.518500
1,201803,100.000000,100.000000,0,0,0.000589683239,0.0005654377013,0.0003676465182,0.0006174446641,0.000130986921,0.0002296917995,202012,0,34,66.666700,66.666700,244.444400,6096.25925925900,8166.925925925900,-146.90125925900,-1.79873382700,270.370400
1,201803,100.000000,100.000000,0,0,0.000589683239,0.0005654377013,0.0003676465182,0.0006174446641,0.000130986921,0.0002296917995,202101,0,35,70.370400,70.370400,277.777800,5567.71111111100,7861.814814814800,-110.20096296300,-1.40172422700,196.296300
1,201803,100.000000,100.000000,0,0,0.000589683239,0.0005654377013,0.0003676465182,0.0006174446641,0.000130986921,0.0002296917995,202102,0,36,59.259300,59.259300,251.851900,4970.70000000000,7295.814814814800,-62.80340740700,-0.86081416500,144.444400
1,201803,100.000000,100.000000,0,0,0.000589683239,0.0005654377013,0.0003676465182,0.0006174446641,0.000130986921,0.0002296917995,202103,0,37,74.074100,74.074100,355.555600,7636.67037037000,11666.740740740700,-234.07492592600,-2.00634376900,285.185200
1,201803,100.000000,100.000000,0,0,0.000589683239,0.0005654377013,0.0003676465182,0.0006174446641,0.000130986921,0.0002296917995,202104,0,38,59.259300,59.259300,329.629600,7196.35185185200,11126.629629629600,-214.47866666700,-1.92761576300,237.037000
1,201803,100.000000,100.000000,0,0,0.000589683239,0.0005654377013,0.0003676465182,0.0006174446641,0.000130986921,0.0002296917995,202105,0,39,55.555600,55.555600,251.851900,5681.60370370400,8189.518518518500,-170.38166666700,-2.08048454000,207.407400
1,201803,100.000000,100.000000,0,0,0.000589683239,0.0005654377013,0.0003676465182,0.0006174446641,0.000130986921,0.0002296917995,202106,0,40,55.555600,55.555600,259.259300,5415.19259259300,7401.407407407400,-160.02733333300,-2.16212031700,196.296300
1,201803,100.000000,100.000000,0,0,0.000589683239,0.0005654377013,0.0003676465182,0.0006174446641,0.000130986921,0.0002296917995,202107,0,41,48.148100,48.148100,181.481500,4374.17037037000,6413.814814814800,-289.20218518500,-4.50905106500,148.148100
1,201803,100.000000,100.000000,0,0,0.000589683239,0.0005654377013,0.0003676465182,0.0006174446641,0.000130986921,0.0002296917995,202108,0,42,59.259300,59.259300,218.518500,4655.81111111100,7089.962962963000,-196.26144444400,-2.76815895200,196.296300
1,201803,100.000000,100.000000,0,0,0.000589683239,0.0005654377013,0.0003676465182,0.0006174446641,0.000130986921,0.0002296917995,202109,0,43,62.963000,62.963000,296.296300,6876.00740740700,8098.148148148100,-235.21981481500,-2.90461239400,200.000000
1,201803,100.000000,100.000000,0,0,0.000589683239,0.0005654377013,0.0003676465182,0.0006174446641,0.000130986921,0.0002296917995,202110,0,44,66.666700,66.666700,285.185200,5868.91111111100,8270.222222222200,-137.04677777800,-1.65711118900,140.740700
1,201803,100.000000,100.000000,0,0,0.000589683239,0.0005654377013,0.0003676465182,0.0006174446641,0.000130986921,0.0002296917995,202111,0,45,62.963000,62.963000,296.296300,5733.29629629600,8319.259259259300,-161.95877777800,-1.94679325100,159.259300
1,201803,100.000000,100.000000,0,0,0.000589683239,0.0005654377013,0.0003676465182,0.0006174446641,0.000130986921,0.0002296917995,202112,0,46,59.259300,59.259300,274.074100,5780.32592592600,10520.962962963000,-219.97333333300,-2.09080988200,211.111100
1,201803,100.000000,100.000000,0,0,0.000589683239,0.0005654377013,0.0003676465182,0.0006174446641,0.000130986921,0.0002296917995,202201,0,47,62.963000,62.963000,274.074100,5492.67777777800,8483.000000000000,-205.36848148100,-2.42094166500,251.851900
1,201803,100.000000,100.000000,0,0,0.000589683239,0.0005654377013,0.0003676465182,0.0006174446641,0.000130986921,0.0002296917995,202202,0,48,59.259300,59.259300,214.814800,4398.96666666700,7577.333333333300,-140.86240740700,-1.85899710600,137.037000
1,201803,100.000000,100.000000,0,0,0.000589683239,0.0005654377013,0.0003676465182,0.0006174446641,0.000130986921,0.0002296917995,202203,0,49,55.555600,55.555600,285.185200,5503.27777777800,9395.000000000000,-181.86603703700,-1.93577474200,181.481500
1,201803,100.000000,100.000000,0,0,0.000589683239,0.0005654377013,0.0003676465182,0.0006174446641,0.000130986921,0.0002296917995,202204,0,50,62.963000,62.963000,307.407400,5600.97407407400,9748.851851851900,-80.46122222200,-0.82534049600,85.185200
1,201803,100.000000,100.000000,0,0,0.000589683239,0.0005654377013,0.0003676465182,0.0006174446641,0.000130986921,0.0002296917995,202205,0,51,59.259300,59.259300,277.777800,5371.97777777800,8251.888888888900,-193.03529629600,-2.33928617900,200.000000
1,201803,100.000000,100.000000,0,0,0.000589683239,0.0005654377013,0.0003676465182,0.0006174446641,0.000130986921,0.0002296917995,202206,0,52,59.259300,59.259300,307.407400,5519.23333333300,9247.962962963000,-225.96448148100,-2.44339734500,133.333300
1,201803,100.000000,100.000000,0,0,0.000589683239,0.0005654377013,0.0003676465182,0.0006174446641,0.000130986921,0.0002296917995,202207,0,53,74.074100,74.074100,270.370400,5746.79259259300,9854.296296296300,-193.86303703700,-1.96729458100,140.740700
1,201803,100.000000,100.000000,0,0,0.000589683239,0.0005654377013,0.0003676465182,0.0006174446641,0.000130986921,0.0002296917995,202208,0,54,66.666700,66.666700,307.407400,5835.81481481500,9812.962962963000,-253.46162963000,-2.58292659000,174.074100
1,201803,100.000000,100.000000,0,0,0.000589683239,0.0005654377013,0.0003676465182,0.0006174446641,0.000130986921,0.0002296917995,202209,0,55,70.370400,70.370400,255.555600,5482.51111111100,9282.740740740700,-148.53818518500,-1.60015440800,133.333300
1,201803,100.000000,100.000000,0,0,0.000589683239,0.0005654377013,0.0003676465182,0.0006174446641,0.000130986921,0.0002296917995,202210,0,56,62.963000,62.963000,251.851900,5728.58888888900,9224.222222222200,-291.91155555600,-3.16461972100,225.925900
